Date,p,v,pADANIPORTS,vADANIPORTS,pASIANPAINT,vASIANPAINT,pAXISBANK,vAXISBANK,pBAJAJ-AUTO,vBAJAJ-AUTO,pBAJFINANCE,vBAJFINANCE,pBAJAJFINSV,vBAJAJFINSV,pBPCL,vBPCL,pBHARTIARTL,vBHARTIARTL,pINFRATEL,vINFRATEL,pBRITANNIA,vBRITANNIA,pCIPLA,vCIPLA,pCOALINDIA,vCOALINDIA
9/25/2018,11067.4502,405000,337.7723083,5028005,1277.542114,1262738,613.5879517,17515392,2727.642334,348703,2295.177002,5537396,6183.630371,345421,335.8158875,3946701,328.0192261,6728236,248.1231079,2794731,2870.306396,468202,657.9321899,2295464,260.6768799,3583776
9/26/2018,11053.7998,340500,338.3719788,3424347,1269.717896,1338324,616.6841431,8725133,2712.57959,494874,2311.498291,2728756,6210.521484,164588,339.9190369,3152317,328.7476196,4317291,240.8917389,2575108,2824.591309,381034,668.918457,2131833,258.119812,2300500
9/27/2018,10977.5498,405700,335.0737,4896009,1275.165161,1901166,599.4056396,9683836,2722.605225,565518,2200.343262,2796294,5977.847656,276735,343.1923828,3431012,324.652832,4401260,246.7413177,3769191,2833.489746,464964,655.5460205,3433359,261.6239014,8043170
9/28/2018,10930.4502,478100,328.7270508,4653499,1280.909668,1549540,612.4893188,16754620,2628.609131,892679,2164.206543,3831096,6004.239258,254770,344.990387,3814888,308.0469055,12179560,242.2275085,2438632,2894.983643,886018,650.2766113,1862405,252.1533813,5726123
10/1/2018,11008.2998,387000,330.1763,4159563,1267.53894,1143818,592.7139282,20117451,2670.325439,610220,2204.635742,4821772,5879.930176,276252,339.6424255,3158157,297.3105774,10667313,246.5110168,2928255,2904.946045,345992,650.3760376,1309530,258.3565674,2087868
10/3/2018,10858.25,386800,329.5765991,4438442,1239.75769,1236645,571.5402222,18385327,2671.596924,504580,2228.294189,5567701,5750.62207,312920,348.4020386,4871882,289.7582703,7253425,231.8640594,2989267,2853.175781,267012,650.7737427,1533990,262.0974731,2987093
10/4/2018,10599.25,425100,316.8832703,4508937,1212.966797,1557441,585.5228271,16877024,2598.825928,638156,2175.336914,4002718,5630.26123,209825,305.3416138,9920597,282.2059937,8804380,235.9633636,4972966,2796.484131,637498,634.7169189,1736407,258.8300781,3688374
10/5/2018,10316.4502,606400,301.6412964,7177862,1197.912476,1344685,567.7948608,9860010,2487.37085,947343,2019.759766,3470441,5373.89502,252881,244.6236725,55720377,271.6965637,7807545,239.6941986,4498382,2708.165771,518324,632.9770508,1806150,249.0754395,4049564
10/8/2018,10348.0498,456200,304.1899719,5915306,1235.845459,1050759,555.8596802,12918017,2527.522217,667297,1971.394531,5966669,5393.788574,271315,244.2548676,25730600,268.6026917,9830737,245.6819763,2253966,2755.789795,459540,635.114563,1564640,253.7160187,3474214
10/9/2018,10301.0498,430500,318.5823975,5771005,1189.890137,1088738,552.1642456,8053297,2493.043945,309578,2057.244141,4859016,5427.327637,216160,237.1549835,12179626,262.9620361,9324189,245.4976959,2128482,2739.752686,638166,635.661377,1535781,259.4457092,4336163
10/10/2018,10460.09961,0,326.928009,2734052,1214.204834,803576,588.4691772,13695001,2525.272461,699121,2266.976318,7235957,5959.553711,514698,244.7158966,9024397,268.5115356,11125932,237.8978729,2832141,2837.814697,274440,635.9099731,1881053,258.2618713,3200859
10/11/2018,10234.65039,483500,313.335144,2739752,1207.370972,781348,580.1295166,11223315,2470.498535,386992,2158.316895,5467086,5590.174316,319463,256.472229,21987920,259.6402588,5098468,239.2796783,4629003,2769.062988,274782,612.6450195,1707508,252.484848,3417428
10/12/2018,10472.5,343500,322.980072,2428109,1249.117065,1000950,584.1745605,10689006,2565.619385,510424,2283.3479,3665577,5811.651855,297224,266.3843994,11268098,263.9173279,9811029,244.6225891,2502620,2862.173584,435472,619.3063354,2085360,263.8495178,2924606
10/15/2018,10512.5,259500,321.0810852,1925052,1238.321533,728514,575.8348389,5065325,2563.076172,176677,2302.164551,2435413,5632.410645,174947,273.2538147,9146418,264.8726501,2839579,247.4322357,1953850,2819.470947,388950,644.1123657,2666868,261.0556641,1601283
10/16/2018,10584.75,265200,333.1747131,4764262,1255.455811,908616,588.1195679,13083651,2553.343994,257469,2304.810059,2528484,5655.253418,219586,278.5556946,7872391,267.5106506,3279645,245.2674408,2760250,2833.837891,196318,636.0591431,1510216,261.7659607,1333617
10/17/2018,10453.0498,284800,313.7349243,3323311,1246.938232,698043,575.3354492,9609195,2492.016846,285116,2146.737061,3811985,5378.493652,301825,262.9266968,6519818,262.5061646,4223253,239.509964,1618929,2754.566895,378956,636.7550659,1280980,265.0806885,3081043
10/19/2018,10303.5498,357500,315.1841736,2731598,1223.564209,1449043,561.8522339,12664549,2455.289063,470172,2136.754639,4286790,5417.431152,296640,261.451355,11469464,261.4151001,4062748,243.6092834,2544569,2765.732178,341554,630.1434326,2267774,260.5821533,3796642
10/22/2018,10245.25,297300,315.2341614,4606057,1188.899658,1949683,561.3528442,10235243,2500.91748,321452,2111.648682,3681946,5248.486328,211210,250.0177765,4792671,260.0039063,7113456,244.3462067,1228217,2774.004395,190686,626.017395,1399755,260.9136353,2396693
10/23/2018,10146.7998,302600,318.8322449,3893139,1127.543091,8272850,562.052002,9513054,2529.869629,342563,2079.704834,9064775,5166.062988,456251,248.5424347,8756457,260.1406555,7229023,244.5765228,8806279,2726.479492,384402,618.7594604,1370461,262.6656799,2496068
10/24/2018,10224.75,351400,313.9848022,7675048,1175.529053,2370198,563.4002686,9759225,2420.95752,1669762,2307.754883,10357295,5389.689941,1105550,259.6072388,13895599,287.3927612,13282035,242.5038452,2283437,2664.637695,484590,617.7155762,987144,262.5709839,4457722
10/25/2018,10124.90039,0,305.4393005,4584103,1188.553101,1995349,560.3540649,13041860,2423.304932,913688,2330.914307,5201159,5365.897461,345421,255.4118652,9059983,268.921814,16668675,244.1159363,6916739,2639.364014,496216,605.4865112,5739386,267.2589111,4386393
10/26/2018,10030,364300,303.940094,4704344,1178.896484,1440249,537.0330811,9229395,2458.712402,498124,2334.807373,3795831,5397.4375,290536,253.7521515,7291686,271.10495,8559299,244.1159363,2293262,2644.931885,267434,600.2171021,1935618,266.2171326,3061111
10/29/2018,10250.84961,364400,326.228363,5379930,1187.434448,1186190,565.9970703,15917739,2493.288574,388894,2376.284668,2201145,5408.083984,291708,255.7345734,4994246,267.6018372,6155560,243.7935181,995410,2683.578125,188156,631.4856567,1614423,272.1835632,2467759
10/30/2018,10198.40039,289800,322.4303589,4301781,1187.682617,1075337,562.0020752,8522604,2500.281738,270336,2352.227051,2202230,5389.390137,291037,245.5918732,10499832,266.2372131,5236048,245.2213745,1524274,2708.264893,269272,606.8287354,2418471,261.2450867,2757658
10/31/2018,10386.59961,375000,318.6823425,6383757,1221.536987,1561884,581.6776123,12135088,2536.911865,552796,2378.381104,2808812,5402.885742,355131,253.6599426,5814220,266.0092773,8013098,248.0309753,2396820,2805.800293,424200,625.6196899,2305046,252.0586395,17306128
11/1/2018,10380.4502,348500,318.1326294,5167082,1209.027832,1200280,601.4031372,16048865,2541.949219,356883,2413.868896,2552134,5384.741699,193618,261.3591919,7515034,267.0557556,5171150,247.5098419,2270401,2775.446045,251860,611.8496094,1442392,247.2760468,10473803
11/2/2018,10553,421200,333.4245911,7387791,1238.017456,2235848,609.8925781,12488669,2599.55957,769311,2379.129883,2367117,5523.496094,414185,278.7861938,17132661,274.8359985,4820038,248.5521698,1687971,2784.374268,253576,603.5974731,1566053,247.7021942,38131025
11/5/2018,10524,301900,329.376709,3085488,1235.088745,756887,623.6255493,24201213,2614.035645,222067,2355.271484,1625999,5567.781738,203187,269.0583801,3944595,275.8824768,4752248,248.22052,1661661,2840.797363,183000,559.8016357,12941350,250.3539886,4885178
11/6/2018,10530,0,325.4288025,5044028,1229.578613,815046,606.6965332,15354794,2616.040771,278587,2335.656006,1368682,5589.174805,208350,262.8805847,3258280,280.0899963,2889494,248.8838043,1582175,2844.148193,230172,527.7376709,16941828,251.8218994,3082375
11/7/2018,10598.40039,31200,326.0284729,301934,1241.938965,100134,606.097229,1528117,2633.597656,38824,2344.290771,171467,5626.362793,17624,266.2460938,529542,281.1919861,301360,251.2527924,94257,2888.501221,77806,530.2729492,698244,252.81633,791919
11/9/2018,10585.2002,296600,337.4224854,3522988,1286.267334,2026920,612.4393921,13927467,2634.08667,344335,2371.193848,1327846,5699.538574,236068,273.7148438,6557964,275.223999,9252093,251.9160919,4838067,2856.685547,442248,523.9099121,6125274,254.2369232,10993780
11/12/2018,10482.2002,259700,328.4771729,3573699,1269.588379,1100286,605.7976685,7073703,2594.229004,272808,2273.614746,1479678,5547.288574,165617,268.5051575,6014731,271.9639893,6667144,244.9513397,2007650,2862.193604,697690,528.7816162,7669697,249.9277954,4675510
11/13/2018,10582.5,254600,333.9243164,1738296,1275.644409,1632176,617.5330811,8938939,2607.139893,305892,2281.001709,2297662,5569.881348,148588,279.5238342,7713771,273.20401,4237922,244.8565674,1412523,2889.535156,361806,525.0532227,2410241,251.4904175,6900299
11/14/2018,10576.2998,384500,331.8254089,2981090,1311.03772,1631802,611.9400635,9840254,2617.898926,302299,2289.936035,1456146,5575.829102,137523,291.3262329,14830631,276.6470032,5318747,246.4200897,813648,2868.765381,309186,516.5525513,2740756,251.6798401,2565400
11/15/2018,10616.7002,0,346.0179749,5293256,1308.803955,1065640,625.3233643,11005288,2610.416504,240745,2337.203369,1577115,5595.272949,194450,296.766449,5867109,279.4930115,4411075,242.0138092,1206044,2892.319092,122506,516.1549072,2661535,249.2174988,1915858
11/16/2018,10682.2002,342800,347.2673035,3619678,1311.782349,1113304,619.031189,12204545,2636.336426,317881,2397.896973,1918873,5693.790527,141140,296.9508362,4971098,305.5239868,24584652,245.9936829,1581500,2956.696289,451886,527.5388184,3483625,249.6910095,3068376
11/19/2018,10763.40039,272100,350.3656616,2321979,1302.69812,784645,615.5355225,9046876,2620.97998,209883,2356.818848,1357795,5724.081055,98362,297.7807312,2741478,309.2879944,12821674,246.3253479,741946,2977.525635,368136,525.2023926,1913914,250.1645355,3190105
11/20/2018,10656.2002,295200,355.0632019,5778336,1297.436279,867729,611.8901367,6658508,2608.11792,146989,2375.935547,1237702,5686.692871,122296,297.7345886,4442573,304.7890015,11691271,246.6569824,1005059,2927.395996,216502,517.6959839,1707971,247.6075134,4253683
11/21/2018,10600.0498,300900,361.0600281,3161864,1314.661255,1374789,626.0724487,7842430,2547.62207,381149,2426.297119,1514725,5850.040039,214025,301.1462402,7762147,305.4779968,9233430,245.2830048,1328745,2985.032227,395944,519.1376343,1749806,247.1339874,4772956
11/22/2018,10526.75,239500,367.9564209,4446824,1304.931885,691593,613.7877197,6946666,2533.635254,373650,2377.333008,1604279,5721.181641,198644,295.152832,3572378,301.0249939,9721414,244.5722961,2857031,2987.050537,349046,514.961853,2045318,243.0616455,2679794
11/26/2018,10628.59961,0,368.8559265,3906643,1339.779053,2149117,630.2672729,9528169,2591.490234,376778,2390.410156,1391434,5736.026855,203676,301.8377991,7145152,307.177002,6501789,248.9785919,3138480,2986.722412,348208,519.0878296,1728468,237.4740295,9857080
11/27/2018,10685.59961,0,368.8559265,4995025,1329.950317,1130756,624.4744873,11251342,2542.731445,437591,2431.188477,1594955,5878.430664,182540,309.3526306,5145814,301.2999878,7591936,250.305191,2270520,3000.144531,430868,514.6635742,2100159,238.5631256,4368734
11/28/2018,10728.84961,424500,365.2078552,2583045,1314.710938,1205630,627.1711426,9035388,2546.888428,285713,2408.328613,1396260,5816.550781,128949,295.1989136,5122465,288.3999939,9993255,246.0410614,1726167,2963.715576,248828,512.3270874,2003272,234.7275696,8248590
11/29/2018,10858.7002,691300,369.6055298,3425961,1340.573364,3556169,630.6168823,19643832,2664.359131,763933,2502.114258,2861284,6008.787598,263956,302.8981934,8891722,291.2460022,9047499,251.5370789,1424071,3014.889404,414182,521.6729126,2799578,233.8278503,18393945
11/30/2018,10876.75,453900,365.4577332,4137466,1336.254639,1030541,624.9738159,8984998,2685.58374,690175,2533.259521,2737341,5992.393066,358307,299.1177063,9121147,287.848999,6474029,243.2930603,3389542,,,537.7296753,3855382,231.9337463,12789209
12/3/2018,10883.75,409700,375.4524536,4303979,1329.056885,710748,624.0250244,5914250,2676.096191,386060,2504.260498,1115592,5997.341309,159769,298.7027893,4579421,293.5880127,3306548,242.5823669,2081914,3076.681396,311813,532.7088013,2033213,235.8166656,6676768
12/4/2018,10869.5,322100,373.6034241,2615507,1319.873535,830261,622.4769287,8382005,2703.33667,395469,2539.099365,1329587,6068.21875,166285,307.6929016,5235211,292.4859924,7024770,241.4926453,4028606,3075.289551,329006,543.2974243,3400053,238.8945923,4526954
12/5/2018,10782.90039,312300,374.552948,4847267,1319.923096,864628,614.1872559,9728083,2703.581055,178352,2489.736084,1327031,5900.573242,159561,303.7741699,4769965,287.2059937,4934703,244.8092194,1194976,3075.189941,205221,525.4012451,2192065,232.3125763,3578109
12/6/2018,10601.15039,318500,363.7586365,6200377,1285.770996,896350,599.3057251,7519849,2658.588379,468440,2428.143799,1317472,5665.649902,192895,299.5787354,3606906,279.1260071,6445477,242.2507019,648790,2969.154297,302116,512.3270874,2562048,227.8614197,4379973
12/7/2018,10693.7002,325800,373.2536316,3286454,1309.151367,1037026,603.2008667,12262327,2725.197021,417465,2481.999512,1478720,5847.990234,220039,300.0397644,5147209,279.0799866,5201231,239.5974731,721812,2988.044678,155500,510.6369019,3503808,224.2152557,6098755
12/10/2018,10488.4502,381300,358.9611511,2917295,1265.021484,1074399,589.5678101,11643401,2665.435059,274974,2391.358398,1399894,5692.091309,245845,304.5117798,5809027,270.8169861,5642824,237.2285156,1896394,2963.486816,197626,509.5929565,2201377,225.5411224,17424227
12/11/2018,10549.15039,425500,355.5629272,6177739,1314.065674,1746513,603.5004883,16429956,2679.617676,370479,2422.503906,2189278,5825.247559,231580,301.2845459,5430906,266.5010071,9810182,239.8817291,924469,2979.94165,198219,515.7075195,2326059,229.2819977,8502316
12/12/2018,10737.59961,360500,374.2531128,2845017,1321.31311,986580,619.1810303,7232578,2786.035156,552031,2489.586182,1683197,5987.044922,156702,303.7280273,3128563,280.5490112,10110012,237.5601501,1909161,3038.900146,261560,528.2348022,1683131,233.9225616,9121577
12/13/2018,10791.5498,376200,370.8548889,2369770,1310.690063,1175211,618.3320313,7419355,2774.004639,466453,2484.744873,1713161,6157.38916,272548,308.7993774,2985438,278.2999878,7525391,236.1387634,2790047,3125.10083,401085,523.9595947,2234487,231.6022797,6797383
12/14/2018,10805.4502,340100,368.406189,2380991,1331.290649,1869410,619.4806519,4165047,2761.338135,465457,2481.999512,1204379,6175.633301,168709,318.388855,3599106,293.1279907,22311877,238.8394012,1818267,3117.693848,187229,518.7398682,1950888,234.0646057,7521713
12/17/2018,10888.34961,296900,371.2047119,3175781,1326.227417,665295,616.3845215,4843342,2778.748291,225455,2470.070313,1019602,6085.8125,153950,323.0452881,3727207,289.4100037,6683552,241.5874023,1419070,3144.98584,228526,520.6289673,1196871,238.1369629,9686146
12/18/2018,10908.7002,286100,372.7039185,2687027,1345.934448,1581385,618.6317139,8492688,2778.699463,443162,2527.769287,1653107,6150.641113,151411,325.7192688,4493815,291.7969971,6156922,241.2557526,1171801,3150.454102,230834,519.8833008,1628240,238.5157928,6477964
12/19/2018,10967.2998,312100,375.6523743,1607147,1390.163574,3334213,640.854126,16759139,2800.315674,393269,2592.355957,2946314,6403.358887,355577,333.5567932,3675214,296.29599,5682947,249.6419067,2570544,3210.257813,425672,521.7225952,1241000,237.7107849,5294565
12/20/2018,10951.7002,318900,374.9527283,2746343,1415.529541,2578234,632.164917,11004125,2823.98584,288162,2586.865479,1467028,6402.859375,187601,342.1781006,3608758,290.6489868,5877237,248.2678833,1137215,3152.591797,205790,517.2485352,2074097,237.2846222,8601671
12/21/2018,10754,377500,360.9101257,10909545,1378.200317,2098064,620.079895,10715457,2746.959961,386367,2586.716064,3042464,6358.023926,309851,345.451416,5232821,282.7070007,12136112,246.2305908,6508796,3101.835693,359201,513.6693115,1758710,239.3681335,12802364
12/24/2018,10663.5,223400,360.9101257,2268806,1347.27478,1649577,614.2371826,6191605,2664.994629,348337,2560.411865,1050017,6272.401855,132247,336.5074158,3245626,283.8089905,5129352,248.7890472,3202904,3082.696533,245822,515.8068848,1214348,235.1537323,4368190
12/26/2018,10729.84961,263700,376.3519897,4519020,1353.181885,1790087,618.7315674,6519211,2674.727051,410582,2562.907471,1662068,6436.947754,272610,337.7983398,6477931,294.230011,8212968,248.836441,1282658,3071.16333,159442,511.3328552,1318560,233.9699097,5069728
12/27/2018,10779.7998,456100,383.7980957,5043675,1362.613403,2174090,616.7839966,12304812,2677.074463,558049,2582.623047,1626301,6402.958984,297717,336.1846924,7312769,290.7869873,8603207,252.8163147,1209883,3057.691162,240314,514.9121094,1351636,236.953125,26011475
12/28/2018,10859.90039,245500,387.1962891,3282766,1356.160278,1705033,624.2747192,6372911,2658.001221,358369,2630.189697,1901581,6500.776855,199807,333.6950989,4677713,290.6489868,5089268,249.2154999,1745967,3080.658203,169577,518.9884644,1933464,236.3191833,10583895
12/31/2018,10862.5498,180900,387.4961548,2062181,1363.159546,698593,619.1311035,6030093,2660.593262,406069,2640.521484,1453327,6474.835938,204888,334.4788818,3391001,286.9309998,4133231,245.4251251,1577464,3097.460938,184698,516.5028687,1897948,234.8074341,3549194
1/2/2019,10792.5,300400,381.0994873,1506543,1373.335693,1233780,619.2808838,12386281,2633.05957,599274,2609.476074,1304915,6381.916016,221274,330.0529785,9862795,287.0679932,6104381,250.3999634,1115095,3098.902832,152324,511.5814209,1243067,230.8574066,3897893
1/3/2019,10672.25,277600,377.9011841,1902063,1378.299683,1636293,607.1959229,13228602,2642.205078,310511,2581.674805,1282478,6381.21582,215845,325.02771,4986130,287.848999,6115986,257.3647156,2888878,3117.842773,311498,509.4438477,2086150,229.1993713,5664136
1/4/2019,10727.34961,287700,381.9490356,1669709,1375.867188,1202397,618.8314209,8381367,2674.335693,362393,2571.54248,1051021,6408.357422,156323,331.4360657,3858610,296.0669861,11151713,270.1097412,6714533,3104.718994,170818,509.8415222,1651456,230.6623383,2885669
1/7/2019,10771.7998,261300,381.4493103,1260331,1385.944214,1074373,636.6593628,11735286,2600.342041,462215,2549.131836,1024328,6405.058105,103217,327.8399963,2895410,298.3619995,5409525,278.3537903,5453037,3125.69751,152966,511.0842896,1168002,228.7117157,7347326
1/8/2019,10802.15039,269400,378.5508423,2154121,1391.156372,1232440,650.0926514,11879875,2635.847412,486654,2532.61084,1233379,6440.946289,111249,324.5205994,2171045,302.3099976,7062377,282.3336487,4648636,3071.76001,217274,510.6866455,1765015,227.5413361,4206563
1/9/2019,10855.15039,323000,377.101593,1166498,1391.901001,973687,669.2687988,18003387,2637.852295,285560,2519.933105,1093992,6397.01123,159769,313.5479736,4565866,307.131012,7870425,275.1319885,3188173,3074.841797,257227,507.1571045,1929305,226.9073639,2954253
1/10/2019,10821.59961,246800,380.0500488,1286641,1386.291626,1004783,662.4273071,12751327,2665.630615,277585,2510.25,910839,6369.870117,164715,309.4448242,4886802,309.7019958,5642226,270.1097412,3672383,3071.16333,229690,510.2889404,1252439,227.2487335,2292058
1/11/2019,10794.9502,253000,376.9516907,1829555,1393.539063,473391,665.6732788,8330315,2661.375732,259834,2509.800781,818218,6369.569824,122432,311.0122986,2334810,307.6820068,5813431,262.6712341,3840134,3079.017822,353709,507.2565308,2051418,226.5172424,2446815
1/14/2019,10737.59961,289800,374.2531128,927301,1378.597412,1360800,658.3823853,6856244,2640.052979,170937,2540.347168,1021504,6366.720703,152409,308.84552,3758311,304.4679871,3606983,265.41922,6223594,3095.720947,154975,508.9964294,1472415,225.2005615,2273231
1/15/2019,10886.7998,301400,384.9474792,1965520,1395.822388,1355920,659.7805786,5467484,2666.168701,169721,2599.643311,1466303,6507.575195,133336,315.0694275,3456956,310.1149902,5601730,265.0875549,2487680,3165.566406,278642,511.979126,1177377,226.9073639,2323323
1/16/2019,10890.2998,268200,389.0952759,2847403,1379.739258,1189597,663.1763916,6598151,2657.952393,218357,2565.353516,952597,6462.739746,119680,320.1868591,4781001,306.6260071,7563381,261.3919983,3605390,3157.463623,182044,508.5490417,1446921,226.3221893,2050899
1/17/2019,10905.2002,263500,394.292572,4156932,1379.59021,853829,675.81073,10448209,2669.885254,230784,2531.462646,994183,6356.924316,139043,327.5173035,3949498,304.881012,4485364,265.750885,3729858,3188.633057,154540,506.6600037,1598184,226.3221893,3220136
1/18/2019,10906.9502,314100,399.0900269,3617922,1390.362061,1092189,663.7756348,7037386,2661.180176,269686,2538.450439,753775,6247.859375,191626,326.5952454,2504157,285.6910095,16058370,263.4766541,3096388,3153.088867,161433,506.4611511,1502360,224.3227844,2944908
1/21/2019,10961.84961,280100,395.9916687,2563705,1411.856079,2513582,659.480957,6157956,2625.821777,303893,2589.660645,1332159,6382.465332,177176,324.1517334,1942818,285.875,8462368,263.2397461,2421296,3130.270996,174710,506.3120117,1150380,223.3474731,1904575
1/22/2019,10922.75,291800,390.3946228,3328908,1396.815186,5483768,660.7793579,7951640,2629.489746,273441,2617.312256,1474713,6433.44873,173775,326.2263794,2343970,279.9070129,8608992,263.0975952,2194405,3135.490723,156085,504.174408,1455953,222.1283264,4564028
1/23/2019,10831.5,0,384.997467,3653992,1386.490356,2702265,660.7793579,7596006,2615.551758,205104,2629.740723,992504,6491.030273,187445,329.3153076,1986513,278.8510132,5514459,262.48172,4888651,3185.401855,286992,506.3616943,1358623,219.9826355,2328748
1/24/2019,10849.7998,350300,380.7496948,3633336,1391.752075,1562800,662.8268433,7013582,2593.593018,183566,2631.038086,753856,6405.208008,108993,326.3647156,1647059,276.9689941,10198123,249.2154999,11122963,3198.326904,148520,497.8113403,1620195,218.3246002,2838220
1/25/2019,10780.5498,449500,373.6534119,4760625,1362.265991,1613548,668.9192505,6628922,2568.847168,304062,2595.001465,916927,6319.486328,92525,329.5919189,1934416,282.3399963,5928740,265.0875549,11828569,3188.185547,325166,504.7212219,1193442,215.49617,3432012
1/28/2019,10661.5498,407100,325.9285278,15177384,1369.562988,1590764,655.4859009,7792690,2509.378174,332409,2454.198242,2364047,6048.924316,299286,321.5238953,1451374,280.1820068,4462283,272.2418213,8309902,3185.003906,216799,489.3106689,3215535,219.6412659,3917992
1/29/2019,10652.2002,346200,349.0663452,9816333,1383.26355,1061762,659.9304199,8302420,2511.432129,424856,2511.148438,6118833,6231.015137,578958,318.019989,3099307,282.6610107,3150865,281.7651062,6402177,3161.73877,179979,502.1362305,2675481,217.0566864,3850399
1/30/2019,10651.7998,397800,337.9721985,7672859,1380.384521,1313152,690.0929565,46912230,2444.969971,2450943,2590.958496,3879707,6245.160645,338788,315.9914856,2782631,278.8510132,6432689,275.0845947,6293196,3190.323242,116521,502.881897,1524621,219.6412659,7349253
1/31/2019,10830.9502,586700,338.4719238,6403921,1402.424561,1256050,721.8035889,35239544,2498.619141,1102133,2570.344727,2083418,6089.911133,377632,318.5271606,7819453,281.3299866,9318291,276.9324036,4762254,3179.287109,255273,514.3155518,2203919,219.1048431,15389786
2/1/2019,10893.65039,467800,338.2720337,3119675,1446.703247,2077539,716.3603516,13792059,2545.763672,1028186,2623.800781,2117768,6094.959961,311984,314.4239807,2722370,286.3340149,9073574,280.6753845,2258242,3232.280273,387188,518.3421631,1380838,217.6906281,2820146
2/4/2019,10912.25,308800,335.4735107,4517829,1435.931396,735159,719.6063232,8195956,2584.643311,817279,2589.9104,942113,6007.238281,128108,312.164917,2154768,281.4679871,3824016,279.5856323,2318471,3247.193848,140277,506.6600037,1480952,216.6177979,3417620
2/5/2019,10934.34961,260100,339.6213074,3262960,1439.902588,786962,728.5951538,8665426,2651.30127,469089,2599.044434,1010817,6015.135742,175304,311.6116943,1292066,282.9830017,14408150,273.7579956,3538939,3148.813721,503959,505.0692139,4358002,211.0584717,5557034
2/6/2019,11062.4502,289500,330.1763,6687853,1458.81543,1088914,724.8497925,8077340,2709.498535,495030,2706.505859,1798461,6206.623047,228970,312.8564453,2095411,283.4880066,5106802,280.8175354,2707550,3163.080811,313476,531.8637695,8775759,214.5208588,3707342
2/7/2019,11069.40039,255600,332.1752319,4871712,1461.843506,697412,729.2443848,7203465,2791.121582,983573,2691.881592,1760580,6251.058594,134879,312.9486389,1524023,285.6910095,3781521,289.8196106,3137895,3195.592773,374133,529.8255615,4417618,218.6659546,3111207
2/8/2019,10943.59961,342200,331.3256836,2915806,1438.36377,1018518,718.5076904,7341956,2788.969482,1004870,2702.413086,1510785,6180.681641,138456,311.1045532,3341371,287.618988,3351017,308.9608765,11194181,3092.092041,640983,531.1677856,2747159,213.2529449,2962142
2/11/2019,10888.7998,277400,328.6271057,3783848,1426.748047,728051,709.9682617,7234953,2791.121582,712787,2652.550537,1194702,6094.259766,113518,307.6006775,3314948,286.6549988,3242729,306.5445251,3081552,3089.65625,265355,540.1655273,2989919,213.3992462,4580373
2/12/2019,10831.40039,283500,326.6281433,4496913,1441.640015,947583,704.7247925,15856819,2770.336914,280913,2617.212646,1200370,6094.409668,148869,312.8564453,3040248,285.7829895,2185109,296.4527283,3518639,2991.276123,515301,540.1655273,2252766,217.544342,7857592
2/14/2019,10746.0498,608200,348.9164429,6612759,1389.121094,915441,694.1379395,10383603,2761.289307,372416,2604.634521,1214126,6033.629883,198337,291.0496521,10644570,276.1879883,8415395,281.6229858,2912616,2907.759766,288540,539.7678833,2766535,211.8387299,14953813
2/15/2019,10724.40039,506200,349.9658813,7728519,1383.561401,1113223,685.7483521,10866440,2764.076904,867192,2556.618896,1640696,6023.483398,277871,302.2988281,6707128,279.677002,6603478,290.8145752,4992264,2841.891357,374811,537.4313965,2491806,214.5208588,11511255
2/18/2019,10640.9502,335000,347.1173706,6875440,1370.109131,1460282,692.4400635,7135564,2732.337402,296237,2544.989014,1154520,5883.228516,245222,302.2066345,3952632,277.7950134,4358423,300.4325562,6443621,2894.933838,700981,538.0280151,1590101,209.839325,3651021
2/19/2019,10604.34961,282800,339.3714294,3300497,1367.924927,697530,692.1903687,6816325,2726.811035,185862,2555.321045,1148339,5967.80127,213067,309.1221008,3833168,278.8510132,7454028,301.7592468,6184870,2857.003662,484180,536.5366211,1879600,208.9615479,5288764
2/20/2019,10735.4502,280500,354.563446,4885571,1386.837646,843469,699.4812622,5772687,2713.948975,428139,2601.589844,1038127,5996.492188,161713,314.5161743,6282741,283.7170105,6102394,301.5223083,2478600,2905.4729,271061,537.9782104,1208930,209.6442719,6637981
2/21/2019,10789.84961,271200,355.5629272,4089677,1387.731323,677142,696.3352051,6674353,2752.3396,281964,2650.054932,1139823,6167.085938,230121,319.4706726,4676884,284.5429993,5698776,296.1684265,3996262,2984.316406,724297,542.3528442,1093548,208.4251251,4081685
2/22/2019,10791.65039,384900,354.113678,1719606,1387.731323,801380,701.1791992,9822278,2755.17627,431535,2635.779785,825672,6193.627441,211012,327.950531,4854900,288.1700134,6085355,297.1633911,3970353,2995.451904,313430,538.177063,1592112,209.6442719,5229408
2/25/2019,10880.09961,374300,324.3793335,21795407,1388.177979,711217,702.8271484,11428024,2785.204102,322524,2653.099609,1024040,6331.482422,232170,320.1852722,7015596,291.2919922,4078190,288.0191956,3480643,3030.647949,336072,545.1367188,1961905,209.0590973,9386982
2/26/2019,10835.2998,402600,323.329895,14243781,1391.901001,1147218,709.269165,9166951,2796.696777,369292,2653.099609,1618996,6450.543457,564523,320.756958,4529397,289.6390076,5459709,291.8569336,5880043,3055.802246,568492,547.2246094,1952961,214.7159119,11886116
